"SpeciesCode","LifeStage","NumberOfFish","ID","EventID","LocationID","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","ForkLength","FishWeight","FultonConditionFactor","RiverReach"
"CH","YoY",1,343233,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",68,2.99,0.950921025849786,"KentCreekTrail"
"SH","YoY",1,343234,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",84,6.12,1.03255587949465,"KentCreekTrail"
"SH","YoY",1,343235,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",72,3.94,1.05559842249657,"KentCreekTrail"
"SH","YoY",1,343236,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",66,3.53,1.22784316999193,"KentCreekTrail"
"CO","YoY",1,343237,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",76,4.73,1.07750765417699,"KentCreekTrail"
"CO","YoY",1,343238,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",72,4.15,1.11186128257888,"KentCreekTrail"
"CO","YoY",1,343239,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",71,4.14,1.15671214352171,"KentCreekTrail"
"CO","YoY",1,343240,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",66,3.28,1.1408854384061,"KentCreekTrail"
"SH","1+",1,343241,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",182,77.92,1.29251258341948,"KentCreekTrail"
"CO","YoY",1,343242,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",70,4.14,1.2069970845481,"KentCreekTrail"
"CO","YoY",1,343243,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",63,2.72,1.08779549444704,"KentCreekTrail"
"CO","YoY",1,343244,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",65,3.33,1.21256258534365,"KentCreekTrail"
"CO","YoY",1,343245,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",76,5.08,1.15723866452836,"KentCreekTrail"
"CO","YoY",1,343246,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",89,7.02,0.995788467294306,"KentCreekTrail"
"CO","YoY",1,343247,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",77,4.76,1.04264094818994,"KentCreekTrail"
"SH","YoY",1,343254,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",81,6.47,1.21744464578382,"KentCreekTrail"
"SH","YoY",1,343255,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",67,3.27,1.08723479949329,"KentCreekTrail"
"CO","YoY",20,343256,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"SH","YoY",1,343258,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",71,4.87,1.36067346351467,"KentCreekTrail"
"CO","YoY",1,343259,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",62,2.72,1.1412842804874,"KentCreekTrail"
"CO","YoY",1,343260,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",77,5.18,1.13463867891259,"KentCreekTrail"
"CO","YoY",1,343261,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",68,3.38,1.07495420313454,"KentCreekTrail"
"CO","YoY",1,343262,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",66,3.28,1.1408854384061,"KentCreekTrail"
"CO","YoY",1,343263,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",63,2.07,0.827844365259331,"KentCreekTrail"
"CO","YoY",1,343264,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",71,4.11,1.14833017146721,"KentCreekTrail"
"CO","YoY",1,343265,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",69,3.83,1.16587368991413,"KentCreekTrail"
"CO","YoY",1,343266,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",62,2.82,1.18324326138767,"KentCreekTrail"
"CH","YoY",1,343267,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",65,2.46,0.895766954938553,"KentCreekTrail"
"SH","YoY",1,343271,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",77,5.12,1.12149614595221,"KentCreekTrail"
"CO","YoY",1,343272,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",71,3.63,1.01421861859513,"KentCreekTrail"
"CO","YoY",1,343273,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",68,3.28,1.04315082434358,"KentCreekTrail"
"SH","YoY",1,343274,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",76,4.79,1.09117582738008,"KentCreekTrail"
"SH","YoY",1,343277,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",88,7.93,1.16365749436514,"KentCreekTrail"
"SH","YoY",1,343278,16740,35,2022-08-02,2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem",82,6.31,1.14442622712961,"KentCreekTrail"
"SH","YoY",1,343280,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",41,0.68,0.986636874102233,"PacificWay"
"SH","YoY",1,343281,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",49,1.18,1.00298345077306,"PacificWay"
"SH","1+",1,343282,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",164,50.92,1.1544014161141,"PacificWay"
"SH","YoY",1,343283,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",75,5.27,1.24918518518519,"PacificWay"
"SH","YoY",1,343284,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",50,1.32,1.056,"PacificWay"
"SH","YoY",1,343286,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",45,0.97,1.06447187928669,"PacificWay"
"SH","YoY",1,343287,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",42,0.85,1.14728431054962,"PacificWay"
"SH","YoY",1,343290,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",51,1.59,1.19863400954384,"PacificWay"
"SH","YoY",1,343291,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",61,2.21,0.973649776853569,"PacificWay"
"SH","YoY",1,343292,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",57,1.96,1.05835533740476,"PacificWay"
"SH","YoY",1,343294,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",53,1.69,1.13516527065967,"PacificWay"
"SH","YoY",1,343299,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",85,7.43,1.20985141461429,"PacificWay"
"SH","YoY",1,343300,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",93,8.7,1.08160928542923,"PacificWay"
"CO","YoY",1,343301,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",87,8.53,1.29536235977664,"PacificWay"
"CO","YoY",1,343302,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",68,3.55,1.12901994707918,"PacificWay"
"CO","YoY",1,343303,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",74,4.55,1.12283576491027,"PacificWay"
"SH","YoY",9,343305,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"PacificWay"
"CO","YoY",1,343306,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",79,5.54,1.12364336289827,"PacificWay"
"CO","YoY",1,343307,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",63,3,1.19977444240483,"PacificWay"
"CO","YoY",1,343308,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",77,5.43,1.18939923291416,"PacificWay"
"SH","YoY",1,343309,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",52,1.53,1.0881315430132,"PacificWay"
"SH","YoY",1,343310,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",65,3.14,1.14337733272645,"PacificWay"
"CO","YoY",1,343311,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",72,4.47,1.19759516460905,"PacificWay"
"CO","YoY",1,343312,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",86,7.86,1.23574024928623,"PacificWay"
"CO","YoY",1,343313,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",87,8.29,1.25891605657074,"PacificWay"
"CO","YoY",1,343314,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",71,3.94,1.10083232982501,"PacificWay"
"CO","YoY",1,343315,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",63,2.9,1.15978196099133,"PacificWay"
"CO","YoY",1,343316,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",76,5.36,1.22102347280945,"PacificWay"
"SH","YoY",1,343317,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",61,2.78,1.22477211749001,"PacificWay"
"SH","YoY",1,343318,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",50,1.5,1.2,"PacificWay"
"SH","YoY",1,343320,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",44,1.16,1.36175807663411,"PacificWay"
"CO","YoY",1,343326,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",80,6.06,1.18359375,"PacificWay"
"SH","YoY",1,343327,16741,3,2022-07-26,2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem",80,6.28,1.2265625,"PacificWay"
"SH","YoY",1,343330,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",67,3.66,1.21690500493744,"PacificWay"
"SH","YoY",1,343331,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",59,2.5,1.21726174535858,"PacificWay"
"SH","YoY",1,343334,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",44,1.21,1.42045454545455,"PacificWay"
"CO","YoY",1,343335,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",78,6.44,1.35706940440668,"PacificWay"
"CH","YoY",1,343336,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",64,2.78,1.06048583984375,"PacificWay"
"SH","1+",1,343337,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",161,46.88,1.12333677027739,"PacificWay"
"CO","YoY",1,343340,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",74,4.97,1.22648214320968,"PacificWay"
"SH","YoY",1,343341,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",65,3.18,1.15794264906691,"PacificWay"
"CO","YoY",1,343342,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",82,6.62,1.20065001958764,"PacificWay"
"SH","YoY",1,343343,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",68,3.5,1.1131182576837,"PacificWay"
"SH","YoY",1,343344,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",52,1.64,1.16636322257624,"PacificWay"
"SH","YoY",1,343345,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",77,6.05,1.32520540683806,"PacificWay"
"SH","YoY",1,343346,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",55,2.16,1.29827197595793,"PacificWay"
"CO","YoY",1,343347,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",82,7.25,1.31491127522816,"PacificWay"
"CO","YoY",1,343349,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",74,4.8,1.18453003770754,"PacificWay"
"SH","YoY",1,343351,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",79,5.86,1.18854695064691,"PacificWay"
"SH","YoY",1,343352,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",82,6.61,1.19883634886319,"PacificWay"
"SH","YoY",1,343355,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",75,5.01,1.18755555555556,"PacificWay"
"CO","YoY",1,343356,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",74,5.15,1.27090201962371,"PacificWay"
"SH","YoY",1,343357,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",54,1.84,1.16852105878169,"PacificWay"
"SH","YoY",1,343358,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",65,3.27,1.19071461083295,"PacificWay"
"SH","YoY",1,343359,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",66,3.38,1.17566853104043,"PacificWay"
"SH","YoY",1,343362,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",57,2.25,1.21494872916363,"PacificWay"
"SH","YoY",1,343363,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",61,2.83,1.24680039298443,"PacificWay"
"SH","YoY",1,343364,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",49,1.12,0.951984292259178,"PacificWay"
"SH","YoY",1,343365,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",83,5.95,1.04059728535276,"PacificWay"
"CO","YoY",1,343366,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",69,4.34,1.32112057812724,"PacificWay"
"CO","YoY",1,343367,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",69,3.51,1.06846387770198,"PacificWay"
"CO","YoY",1,343368,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",76,5.34,1.21646741507508,"PacificWay"
"SH","YoY",1,343369,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",53,1.64,1.10158049933838,"PacificWay"
"SH","YoY",1,343370,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",48,1.13,1.02177372685185,"PacificWay"
"SH","YoY",1,343378,16742,6,2022-07-26,2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem",55,1.88,1.12997746055597,"PacificWay"
"CO","YoY",1,343385,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",69,3.45,1.0501995379122,"KentCreekTrail"
"SH","YoY",1,343386,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",75,4.91,1.16385185185185,"KentCreekTrail"
"SH","YoY",1,343387,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",62,2.49,1.04477862441677,"KentCreekTrail"
"SH","YoY",1,343388,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",82,6.07,1.10089812974275,"KentCreekTrail"
"CO","YoY",1,343389,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",63,2.84,1.13578647214324,"KentCreekTrail"
"CO","YoY",1,343390,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",77,5.23,1.1455907897129,"KentCreekTrail"
"CO","YoY",1,343391,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",67,3.4,1.13045820130801,"KentCreekTrail"
"CO","YoY",1,343392,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",77,5.29,1.15873332267328,"KentCreekTrail"
"CO","YoY",1,343393,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",85,7.53,1.22613474455526,"KentCreekTrail"
"CO","YoY",1,343394,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",68,3.62,1.15128231223285,"KentCreekTrail"
"CO","YoY",1,343395,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",78,5.89,1.24117061986884,"KentCreekTrail"
"CO","YoY",1,343396,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",65,3.24,1.17979062357761,"KentCreekTrail"
"CH","YoY",1,343397,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",60,2.49,1.15277777777778,"KentCreekTrail"
"CO","YoY",1,343398,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",66,3.11,1.08175418092773,"KentCreekTrail"
"SH","YoY",1,343399,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",78,5.46,1.15055884286654,"KentCreekTrail"
"CO","YoY",1,343400,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",61,2.57,1.13225336041343,"KentCreekTrail"
"SH","YoY",1,343401,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",80,6.51,1.271484375,"KentCreekTrail"
"SH","YoY",1,343402,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",70,3.85,1.12244897959184,"KentCreekTrail"
"CO","YoY",1,343403,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",63,2.73,1.09179474258839,"KentCreekTrail"
"CO","YoY",7,343405,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"CO","YoY",1,343406,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",63,2.84,1.13578647214324,"KentCreekTrail"
"CO","YoY",1,343412,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",61,2.58,1.13665901551231,"KentCreekTrail"
"CO","YoY",1,343413,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",72,4.07,1.09042781207133,"KentCreekTrail"
"CO","YoY",1,343414,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",72,4.22,1.13061556927298,"KentCreekTrail"
"CO","YoY",1,343415,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",61,2.63,1.15868729100674,"KentCreekTrail"
"CO","YoY",1,343416,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",75,5.06,1.19940740740741,"KentCreekTrail"
"CO","YoY",1,343418,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",77,5.41,1.18501838859403,"KentCreekTrail"
"CO","YoY",1,343419,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",66,3.35,1.16523360325013,"KentCreekTrail"
"CO","YoY",1,343420,16743,37,2022-08-02,2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem",57,2.28,1.23114804555248,"KentCreekTrail"
"CO","YoY",1,343422,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",77,5.21,1.14120994539278,"PacificWay"
"CO","YoY",1,343423,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",64,2.58,0.98419189453125,"PacificWay"
"CO","YoY",1,343424,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",68,3.35,1.06541318949725,"PacificWay"
"CO","YoY",1,343425,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",79,5.4,1.09524804325824,"PacificWay"
"CO","YoY",1,343426,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",73,4.08,1.04879735332903,"PacificWay"
"CO","YoY",1,343427,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",79,5.53,1.12161512578112,"PacificWay"
"CO","YoY",1,343428,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",63,2.72,1.08779549444704,"PacificWay"
"CO","YoY",1,343429,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",65,3.16,1.15065999089668,"PacificWay"
"CO","YoY",1,343430,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",62,2.53,1.06156221677688,"PacificWay"
"CO","YoY",1,343431,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",77,5.2,1.13901952323271,"PacificWay"
"CO","YoY",1,343432,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",69,3.98,1.21153453938857,"PacificWay"
"SH","YoY",1,343433,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",72,4.09,1.09578617969822,"PacificWay"
"SH","YoY",1,343434,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",86,7.25,1.1398367439345,"PacificWay"
"SH","1+",1,343435,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",156,38.1,1.00357811156628,"PacificWay"
"SH","YoY",1,343436,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",63,2.7,1.07979699816434,"PacificWay"
"CO","YoY",1,343437,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",76,5.12,1.16635077999708,"PacificWay"
"CO","YoY",1,343438,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",71,4.03,1.12597824598853,"PacificWay"
"CO","YoY",1,343439,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",74,4.39,1.08335143032002,"PacificWay"
"SH","YoY",1,343440,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",56,1.83,1.04204628279883,"PacificWay"
"CO","YoY",1,343441,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",67,NA,NA,"PacificWay"
"CO","YoY",1,343442,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",63,2.35,0.939823313217115,"PacificWay"
"SH","YoY",1,343443,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",72,4.03,1.07971107681756,"PacificWay"
"CO","YoY",1,343444,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",60,2.09,0.967592592592593,"PacificWay"
"CO","YoY",1,343445,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",65,2.72,0.99044151115157,"PacificWay"
"CO","YoY",1,343446,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",75,4.7,1.11407407407407,"PacificWay"
"CO","YoY",1,343447,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",62,2.45,1.02799503205666,"PacificWay"
"SH","YoY",1,343448,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",66,3.19,1.1095806550352,"PacificWay"
"CO","YoY",1,343449,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",60,2.61,1.20833333333333,"PacificWay"
"SH","YoY",1,343450,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",71,4.04,1.12877223667336,"PacificWay"
"SH","YoY",1,343451,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",55,2.18,1.31029301277235,"PacificWay"
"SH","YoY",1,343457,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",57,2.12,1.14475169147862,"PacificWay"
"CO","YoY",5,343458,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"PacificWay"
"CO","YoY",1,343460,16744,16,2022-07-28,2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem",86,8.34,1.31120530267775,"PacificWay"
