"Sample_ID","BasinWideUnit","Creek","SpeciesCode","FieldSeason","LifeStage","ForkLength","FishWeight","FultonConditionFactor","Latitude","Longitude","HabitatType","Length_m","EstWidth_m","EstSurfaceArea_msq","MaxDepth_m","CrestDepth_m","ResidualPoolDepth_m","SectionNum","RiverReach","Gastropoda_snail","Isopoda","Megaloptera","Coleoptera","Diptera","Littorinimorpha","Hemiptera","Trichoptera","Araneae","Amphipoda","Hymenoptera","Psocodea","Ephemeroptera","Plecoptera","Lepidoptera","Acari","Neuroptera","Oligochaeta","Bivalvia","Decapoda","Annelida","Odonata","Diplopoda","Thysanoptera","Siphonaptera","Slug","Salmoniformes","Collembola","Orthoptera"
391.08,391,"Redwood Creek Mainstem","SH","2022","1+",126,21.02,1.05080244913956,37.882868,-122.574335,"Scour Pool",10.7,2.2,23.54,0.73,0.08,0.65,33,"KentCreekTrail",0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.09,391,"Redwood Creek Mainstem","SH","2022","YoY",68,3.26,1.03679014858539,37.882868,-122.574335,"Scour Pool",10.7,2.2,23.54,0.73,0.08,0.65,33,"KentCreekTrail",0,0,0,1,5,0,1,5,1,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
391.1,391,"Redwood Creek Mainstem","SH","2022","YoY",85,6.86,1.11703643395074,37.882868,-122.574335,"Scour Pool",10.7,2.2,23.54,0.73,0.08,0.65,33,"KentCreekTrail",2,0,0,2,3,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391.11,391,"Redwood Creek Mainstem","SH","2022","YoY",68,3.35,1.06541318949725,37.882868,-122.574335,"Scour Pool",10.7,2.2,23.54,0.73,0.08,0.65,33,"KentCreekTrail",0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.12,391,"Redwood Creek Mainstem","CH","2022","YoY",74,3.47,0.856316506426075,37.882868,-122.574335,"Scour Pool",10.7,2.2,23.54,0.73,0.08,0.65,33,"KentCreekTrail",0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.01,451,"Redwood Creek Mainstem","SH","2022","1+",120,18.24,1.05555555555556,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.02,451,"Redwood Creek Mainstem","CO","2022","YoY",65,2.94,1.07055075102412,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.03,451,"Redwood Creek Mainstem","CO","2022","YoY",65,2.72,0.99044151115157,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.04,451,"Redwood Creek Mainstem","CO","2022","YoY",79,4.8,0.973553816229548,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451.05,451,"Redwood Creek Mainstem","CO","2022","YoY",61,2.24,0.986866742150224,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.06,451,"Redwood Creek Mainstem","CO","2022","YoY",78,5.65,1.19059660479779,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.07,451,"Redwood Creek Mainstem","SH","2022","YoY",87,7.94,1.20576519772879,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,2,1,0,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451.08,451,"Redwood Creek Mainstem","SH","2022","1+",144,34.32,1.14936985596708,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451.09,451,"Redwood Creek Mainstem","SH","2022","YoY",80,6.15,1.201171875,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.1,451,"Redwood Creek Mainstem","CH","2022","YoY",69,3.15,0.958877838963316,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.11,451,"Redwood Creek Mainstem","CH","2022","YoY",79,4.7,0.953271445058099,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,2,4,0,2,0,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.12,451,"Redwood Creek Mainstem","SH","2022","YoY",80,5.74,1.12109375,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.13,451,"Redwood Creek Mainstem","CO","2022","YoY",70,4.14,1.2069970845481,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",0,0,0,10,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.14,451,"Redwood Creek Mainstem","SH","2022","YoY",81,6.47,1.21744464578382,37.884713,-122.568948,"Mid-Channel Pool",38.2,4.5,171.9,0.53,0.08,0.45,40,"KentCreekTrail",1,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
477.01,477,"Redwood Creek Mainstem","CO","2022","YoY",30,NA,NA,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.02,477,"Redwood Creek Mainstem","SH","2022","YoY",75,4.91,1.16385185185185,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,0,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.03,477,"Redwood Creek Mainstem","CO","2022","YoY",63,2.84,1.13578647214324,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,4,12,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477.04,477,"Redwood Creek Mainstem","CO","2022","YoY",68,3.62,1.15128231223285,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.05,477,"Redwood Creek Mainstem","CH","2022","YoY",60,2.49,1.15277777777778,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.06,477,"Redwood Creek Mainstem","SH","2022","YoY",78,5.46,1.15055884286654,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",1,0,0,0,2,0,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.07,477,"Redwood Creek Mainstem","CO","2022","YoY",77,5.41,1.18501838859403,37.885949,-122.567633,"Mid-Channel Pool",22,2.4,52.8,0.4,0.09,0.31,42,"KentCreekTrail",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.01,587,"Redwood Creek Mainstem","SH","2022","1+",117,17.65,1.10201403210389,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,1,4,2,1,11,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587.02,587,"Redwood Creek Mainstem","CO","2022","YoY",80,6.4,1.25,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.03,587,"Redwood Creek Mainstem","SH","2022","YoY",81,6.36,1.19674620512907,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587.04,587,"Redwood Creek Mainstem","CH","2022","NA",54,1.5,0.952598689224204,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.05,587,"Redwood Creek Mainstem","CO","2022","YoY",58,2.51,1.28644060847103,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,5,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.06,587,"Redwood Creek Mainstem","CO","2022","YoY",69,4.05,1.23284293580998,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.07,587,"Redwood Creek Mainstem","CO","2022","YoY",63,2.6,1.03980451675085,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,1,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.08,587,"Redwood Creek Mainstem","CO","2022","YoY",56,1.89,1.07621173469388,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.09,587,"Redwood Creek Mainstem","SH","2022","YoY",72,4.56,1.22170781893004,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,1,1,0,0,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587.1,587,"Redwood Creek Mainstem","CH","2022","NA",61,1.98,0.872319709579216,37.891506,-122.570365,"Mid-Channel Pool",6.6,2.2,14.52,0.5,0.06,0.44,51,"Dipsea",0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.02,615,"Redwood Creek Mainstem","CO","2022","YoY",69,3.62,1.10194850064991,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.04,615,"Redwood Creek Mainstem","CO","2022","YoY",57,1.81,0.97735875546052,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.05,615,"Redwood Creek Mainstem","CO","2022","YoY",61,2.5,1.10141377472123,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.06,615,"Redwood Creek Mainstem","CO","2022","YoY",67,3.4,1.13045820130801,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.07,615,"Redwood Creek Mainstem","SH","2022","YoY",68,4.06,1.29121717891309,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,2,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.08,615,"Redwood Creek Mainstem","SH","2022","YoY",79,5.9,1.19665989911549,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.09,615,"Redwood Creek Mainstem","SH","2022","1+",130,23.59,1.0737369139736,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.1,615,"Redwood Creek Mainstem","CO","2022","YoY",58,2.34,1.19931116486941,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.11,615,"Redwood Creek Mainstem","SH","2022","1+",139,27.79,1.03477075489859,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.12,615,"Redwood Creek Mainstem","SH","2022","YoY",87,7.66,1.16324451065523,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.13,615,"Redwood Creek Mainstem","SH","2022","YoY",75,5.14,1.21837037037037,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,1,0,0,0,30,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.14,615,"Redwood Creek Mainstem","SH","2022","YoY",68,4.04,1.2848565031549,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,7,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.15,615,"Redwood Creek Mainstem","CH","2022","YoY",56,2,1.13884839650146,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,1,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.16,615,"Redwood Creek Mainstem","SH","2022","YoY",80,5.65,1.103515625,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.17,615,"Redwood Creek Mainstem","CO","2022","YoY",70,3.9,1.13702623906706,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,3,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.18,615,"Redwood Creek Mainstem","SH","2022","YoY",72,4.72,1.26457475994513,37.89236,-122.572321,"Mid-Channel Pool",19.8,3.2,63.36,0.33,0.08,0.25,53,"Dipsea",0,0,0,1,9,0,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.01,701,"Redwood Creek Mainstem","CO","2022","YoY",53,1.52,1.02097704816728,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.02,701,"Redwood Creek Mainstem","CO","2022","YoY",58,2.17,1.11218172126778,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.03,701,"Redwood Creek Mainstem","CO","2022","YoY",57,1.88,1.01515716036783,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.04,701,"Redwood Creek Mainstem","CO","2022","YoY",62,2.61,1.0951294014971,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,0,0,5,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.05,701,"Redwood Creek Mainstem","CO","2022","YoY",59,2.26,1.10040461780416,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,0,2,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701.06,701,"Redwood Creek Mainstem","CH","2022","YoY",56,1.8,1.02496355685131,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,2,0,3,6,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701.07,701,"Redwood Creek Mainstem","CH","2022","YoY",54,1.67,1.06055987400295,37.899186,-122.576559,"Mid-Channel Pool",16.8,3.7,62.16,0.49,0.09,0.4,63,"Dipsea",0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.01,730,"Redwood Creek Mainstem","CO","2022","YoY",61,2.51,1.10581942982012,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,1,18,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
730.02,730,"Redwood Creek Mainstem","CO","2022","YoY",61,2.43,1.07057418902904,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,0,5,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
730.03,730,"Redwood Creek Mainstem","CO","2022","YoY",56,1.89,1.07621173469388,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,1,13,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
730.04,730,"Redwood Creek Mainstem","SH","2022","1+",124,19.15,1.00439310530026,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.05,730,"Redwood Creek Mainstem","CO","2022","YoY",66,3.22,1.1200155828255,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,1,1,0,1,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.06,730,"Redwood Creek Mainstem","CO","2022","YoY",62,2.65,1.11191299385721,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,2,4,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
730.07,730,"Redwood Creek Mainstem","CO","2022","YoY",58,2.08,1.06605436877281,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,4,13,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.08,730,"Redwood Creek Mainstem","SH","2022","YoY",73,4.45,1.14390887801818,37.900977,-122.580126,"Scour Pool",13.3,2.7,35.91,0.69,0.1,0.59,67,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.01,738,"Redwood Creek Mainstem","CO","2022","YoY",62,2.43,1.01960323587661,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.02,738,"Redwood Creek Mainstem","CO","2022","YoY",67,3.76,1.25015377556415,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
738.03,738,"Redwood Creek Mainstem","SH","2022","1+",129,22.28,1.0378774,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
738.04,738,"Redwood Creek Mainstem","CO","2022","YoY",57,2.13,1.15015146360824,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,5,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
738.05,738,"Redwood Creek Mainstem","CO","2022","YoY",59,2.35,1.14422604063707,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.06,738,"Redwood Creek Mainstem","CH","2022","YoY",64,2.87,1.09481811523438,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.07,738,"Redwood Creek Mainstem","SH","2022","YoY",72,4.59,1.22974537037037,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,10,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.08,738,"Redwood Creek Mainstem","CO","2022","YoY",57,1.97,1.06375510953438,37.901088,-122.581296,"Flatwater",5,1.2,6,0.21,0.1,0.11,68,"Dipsea",0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01,2,"Redwood Creek Mainstem","SH","2022","YoY",51,1.44,1.0855553293982,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,2,"Redwood Creek Mainstem","SH","2022","1+",113,16.75,1.16085902181514,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,2,"Redwood Creek Mainstem","SH","2022","YoY",91,9.04,1.19962153532978,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12,2,"Redwood Creek Mainstem","SH","2022","YoY",76,4.93,1.12306823152063,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,2,"Redwood Creek Mainstem","SH","2022","1+",107,14.96,1.22118162382871,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14,2,"Redwood Creek Mainstem","SH","2022","YoY",95,9.13,1.06487826213734,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15,2,"Redwood Creek Mainstem","SH","2022","1+",112,16.59,1.18084343112245,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",13,3,0,0,2,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16,2,"Redwood Creek Mainstem","SH","2022","1+",176,64.28,1.1790653174305,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,3,0,0,5,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17,2,"Redwood Creek Mainstem","SH","2022","1+",179,56.83,0.990874297055501,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,2,"Redwood Creek Mainstem","SH","2022","1+",102,11.92,1.12324822278008,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,4,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19,2,"Redwood Creek Mainstem","SH","2022","1+",103,12.28,1.12379395768568,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02,2,"Redwood Creek Mainstem","SH","2022","YoY",97,11.16,1.22278187258744,37.860157,-122.57767,"Mid-Channel Pool",341.3,10,3413,1.6,0.3,1.3,0.1,"PacificWay",0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
